wind_mw,pv_mw,electrolyzer_mw,n_electrolyzer_units,battery_mw,battery_mwh,battery_duration_h,feasible,agsr,infeasibility_reason,total_wind_mwh,total_pv_mwh,total_renewable_mwh,total_grid_sales_mwh,total_electrolyzer_load_mwh,total_curtailment_mwh,battery_throughput_mwh,electrolyzer_cf,total_h2_kg,npc_cny,annualized_cost_cny,lcoe_cny_per_kwh,lcoh_cny_per_kg,score,algorithm,seed,n_evaluations,elapsed_s
97.50508756438855,102.49491243561145,75.0,15,15.0,15.0,1.0,True,0.19845698989317925,,344866.83188495133,168764.01372562433,513630.84561057563,101933.63153616313,409952.4471878856,0.0,16841.298482601953,0.6222714741771184,7413480.168055038,2215919361.872344,147140837.98962715,0.2874484071854373,19.84774149982386,0.2874484071854373,ga,54,600,1.5677169000009599
142.7223937276984,57.2776062723016,90.0,18,25.0,25.0,1.0,True,0.1998904623711315,,501588.69971663726,94311.01018972197,595899.7099063592,119114.66854000528,473694.0118785439,0.0,29836.048944254355,0.5991879324511029,8566167.092981283,2509536042.667184,166637488.0948824,0.2810982591841081,19.452981279272194,0.2810982591841081,ga,55,600,1.6606021000006876
103.0117270707173,96.9882729292827,75.0,15,15.0,30.0,2.0,True,0.19756405386046802,,362833.7725568912,159697.001879432,522530.7744363232,103233.29806448982,417057.0539839481,0.0,21464.38504657691,0.6330556374984033,7541958.146283325,2257974370.1768403,149933362.51468736,0.2881724827769416,19.879898509987687,0.2881724827769416,ga,56,600,1.6482199000001856
127.78408379040832,72.21591620959168,85.0,17,15.0,30.0,2.0,True,0.19664241323506199,,449503.33114174043,118907.83244544326,568411.1635871837,111773.7429175334,454483.9287089495,0.0,20786.502294434576,0.6087055725770779,8218776.629571739,2423969564.1207376,160955727.4795018,0.2842446743673825,19.583903387807347,0.2842446743673825,ga,57,600,1.5336769000005006
152.52741750869208,47.47258249130792,95.0,19,25.0,25.0,1.0,True,0.19851850599490603,,536138.1218618224,78166.45004393412,614304.5719057566,121950.82584057112,488893.18058580754,0.0,33186.669986698456,0.5858656655471761,8841025.156532688,2588340934.298476,171870267.76720428,0.28136523557413146,19.44008355639711,0.28136523557413146,ga,58,600,1.5736911999993026
122.62335746718472,77.37664253281528,90.0,18,5.0,5.0,1.0,True,0.1992622200587603,,431933.9362933985,127405.27751222973,559339.2138056282,111455.17350883107,447607.3314642753,0.0,2670.921873436268,0.5661902087941147,8094421.920515131,2413820912.3350973,160281839.63236362,0.2866975306098805,19.801517786728276,0.2866975306098805,ga,59,600,1.6578472999990481
97.57925489380098,102.42074510619902,75.0,15,15.0,15.0,1.0,True,0.19848468505908207,,344951.9759791168,168641.89277443258,513593.8687535494,101940.51728782378,409908.7090704513,0.0,16840.096835343527,0.6222050835920633,7412689.218596359,2216039835.772155,147148837.6627556,0.28748473199753743,19.850938481759147,0.28748473199753743,ga,60,600,1.6824789000002056
122.50844683604076,77.49155316395924,85.0,17,15.0,15.0,1.0,True,0.19535309919820426,,431802.5934420009,127594.48475062591,559397.0781926268,109279.95290734986,448398.75059143594,0.0,16456.761858393373,0.6005554893810081,8108733.751177617,2382289785.4290843,158188118.8429086,0.2836545807657025,19.508362673757194,0.2836545807657025,ga,61,600,1.5172508000014204
143.0179995552879,56.9820004447121,90.0,18,30.0,30.0,1.0,True,0.19847290980883803,,501922.4632201786,93824.27748505207,595746.7407052307,118239.58913689847,474219.5632522523,0.0,31733.325836568845,0.599852716115478,8575671.035970299,2525783012.5458198,167716314.7001587,0.28308502623991183,19.55722345186511,0.28308502623991183,ga,62,600,1.6884308999997302
128.4873379521061,71.51266204789391,85.0,17,20.0,20.0,1.0,True,0.19724241736545917,,450296.52733130206,117749.88233673008,568046.4096680321,112042.84701869258,453542.2842419366,0.0,23757.39970075105,0.6074443965524705,8201748.160466493,2407768414.9598365,159879943.44830146,0.28268059857221856,19.49339827561932,0.28268059857221856,ga,63,600,1.5885671000014554
112.60146751718398,87.39853248281602,80.0,16,15.0,15.0,1.0,True,0.19883606925257288,,397136.63326741173,143906.9197195065,541043.5529869183,107578.97337036497,431745.73348095943,0.0,16461.312432649844,0.6143922664517296,7807584.647339685,2303319282.047294,152944342.26692292,0.28358489852957,19.589200652347248,0.28358489852957,ga,64,600,1.6100155999993149
148.38814389906054,51.61185610093946,95.0,19,20.0,20.0,1.0,True,0.1954675234137408,,519722.63839210785,84982.01310134065,604704.6514934485,118200.12062419362,483789.1264472316,0.0,26037.29248368332,0.5797492168143414,8748724.685118085,2565850492.382361,170376863.93345734,0.2830231017618864,19.474480003156906,0.2830231017618864,ga,65,600,1.6394005000001926
143.01486705025184,56.98513294974816,90.0,18,20.0,40.0,2.0,True,0.1973787428651867,,501918.9422845181,93829.4353422602,595748.3776267783,117588.06583994802,475007.05180660344,0.0,30263.677225917425,0.6008488309636251,8589911.7871118,2538391365.66274,168553530.92526773,0.28443287145980184,19.622265641675554,0.28443287145980184,ga,66,600,1.6639964999994845
142.50000863530684,57.49999136469316,90.0,18,25.0,25.0,1.0,True,0.19967386461862874,,501336.95979204995,94677.18056728407,596014.1403593341,119008.44677289805,473916.44439685374,0.0,29818.86468080134,0.5994692931552997,8570189.508445641,2509174810.8478303,166613501.68385917,0.28100271073989785,19.441052210066886,0.28100271073989785,ga,67,600,1.9123130000007222
117.50000625616885,82.49999374383115,80.0,16,25.0,25.0,1.0,True,0.19737668887400464,,414406.67853560764,135841.1818682201,550247.8604038277,108606.10074651305,438957.2860657014,0.0,25724.65333116962,0.6246546079031498,7937996.607152595,2342809840.068419,155566582.90432435,0.2841069849647846,19.597713453814006,0.2841069849647846,ga,68,600,1.7529911999990873
117.67523633962088,82.32476366037912,80.0,16,20.0,40.0,2.0,True,0.19441319584713307,,414607.21629625675,135552.65538732996,550159.8716835867,106958.33888085475,440410.84951000154,0.0,26926.96377909,0.6267230895804894,7964282.494311576,2371474718.695101,157469979.90268674,0.2876851369102698,19.772023407652654,0.2876851369102698,ga,69,600,1.6059285000010277
122.6213576354782,77.3786423645218,85.0,17,15.0,15.0,1.0,True,0.1954388846427024,,431931.65048575785,127408.57035494306,559340.2208407009,109316.82889690943,448305.0971918417,0.0,16455.990222215856,0.6004300562410823,8107040.145918457,2382473192.388008,158200297.37886685,0.28370530278195644,19.51394029527704,0.28370530278195644,ga,70,600,1.6790589000011096
122.53229677785204,77.46770322214796,85.0,17,15.0,15.0,1.0,True,0.19537118821513427,,431829.85392549116,127555.21439259988,559385.0683180911,109287.72546710951,448378.9850431201,0.0,16456.598867093824,0.6005290167190616,8108376.315817844,2382328526.1458263,158190691.29280177,0.2836652938240967,19.50953990433361,0.2836652938240967,ga,71,600,1.60209229999964
154.42097827091712,45.57902172908288,100.0,20,20.0,20.0,1.0,True,0.1884598001388526,,538254.9048133078,75048.58988508082,613303.4946983886,115583.05403531817,494802.2762529515,0.0,27994.42584414561,0.5632994948234875,8947883.802797662,2638528018.0622945,175202776.02013287,0.2870363479040183,19.580358873832676,0.2870363479040183,random,42,600,1.7988072000007378
128.22763083066872,71.77236916933128,85.0,17,20.0,20.0,1.0,True,0.19700787925897237,,450004.6165268065,118177.50567105346,568182.1221978599,111936.35492706267,453784.2112735459,0.0,23760.07912659804,0.6077684175419826,8206123.109959428,2407346559.002825,159851931.4907846,0.2825634085823564,19.479592171457796,0.2825634085823564,random,43,600,1.9689027999993414
112.50448653460576,87.49551346539424,80.0,16,15.0,15.0,1.0,True,0.19877570440427234,,397025.4930613771,144066.60471738613,541092.0977787632,107555.96288355906,431817.4407911918,0.0,16459.844953376523,0.6144943089583217,7808881.384866096,2303161750.728973,152933881.91778466,0.2835399018117063,19.58460813787955,0.2835399018117063,random,44,600,1.9686268999994354
164.44669781893825,35.55330218106175,100.0,20,25.0,50.0,2.0,True,0.19308568765745174,,573050.6633751113,58540.642015234866,631591.3053903462,121951.2415197626,505177.9661721848,0.0,43070.23464140193,0.5751115279737987,9135515.251210194,2725763930.343443,180995389.8925944,0.28860940883094904,19.812280415011916,0.28860940883094904,random,45,600,1.7715377999993507
138.63372883529576,61.366271164704244,90.0,18,15.0,30.0,2.0,True,0.19600132187416752,,485229.30383354344,101043.24188419165,586272.5457177351,114910.19393920939,469162.296817831,0.0,21235.949946838493,0.5934556476647326,8484216.661997579,2504471289.094743,166301179.7897687,0.28472695157106076,19.601241507028377,0.28472695157106076,random,46,600,3.240761199998815
147.99071945356553,52.00928054643447,95.0,19,30.0,30.0,1.0,True,0.18644995456463043,,519276.2911348094,85636.396260276,604912.6873950853,112785.94308038216,488518.69341453153,0.0,34826.57919486658,0.5854168984451773,8834253.021772936,2596738538.446468,172427883.05443054,0.28675628390217656,19.518105563590275,0.28675628390217656,random,47,600,2.768002000000706
112.85162513123265,87.14837486876735,85.0,17,10.0,20.0,2.0,True,0.18173492916590778,,397422.8111367328,143495.0202212031,540917.8313579359,98303.66376641093,441401.0143459935,0.0,11624.431445477043,0.5911831864700439,7982188.393947218,2372910421.981111,157565313.05796432,0.29194728051838037,19.739613409455973,0.29194728051838037,random,48,600,3.5956445000010717
139.98900912928923,60.01099087071077,90.0,18,20.0,20.0,1.0,True,0.19651689171568013,,486728.99413005915,98811.69168621211,585540.6858162712,115068.63554968125,467838.7914753419,0.0,25244.384790621654,0.5917815111760548,8460282.713862464,2489329260.3249726,165295723.1651357,0.28357113926091715,19.537848645919716,0.28357113926091715,random,49,600,4.7341867000013735
148.67845435397246,51.321545646027545,95.0,19,15.0,30.0,2.0,True,0.19663149361179114,,520048.0764120641,84503.99954502657,604552.0759570906,118873.97766155173,483408.5255030419,0.0,21906.968272717197,0.5792931232660362,8741841.990378613,2583665540.8844624,171559813.6429676,0.2848494066182149,19.62513321926759,0.2848494066182149,random,50,600,3.3758848999987094
153.78477452069384,46.215225479306156,95.0,19,25.0,25.0,1.0,True,0.19958142565994583,,537550.3021604506,76096.13747435674,613646.4396348074,122472.43127346475,487672.4764882417,0.0,33582.096602008256,0.5844028334870119,8818950.241062745,2590383325.522359,172005886.03985247,0.2819098936199428,19.504122524578907,0.2819098936199428,random,51,600,5.387613799999599
143.1927493161407,56.80725068385931,90.0,18,30.0,30.0,1.0,True,0.19863581287218973,,502118.8819513772,93536.54153466882,595655.423486046,118318.49923587916,474051.86217289837,0.0,31708.941408947085,0.5996405866384568,8572638.370512439,2526066867.7870393,167735163.17397025,0.28315927686702935,19.566340713838336,0.28315927686702935,random,52,600,5.478005200000553
154.1674848433465,45.8325151566535,95.0,19,25.0,25.0,1.0,True,0.19988548676121085,,537975.04806927,75465.9820001944,613441.0300694644,122617.95889473346,487309.4549075108,0.0,33698.74077373999,0.5839678061876986,8812385.447248768,2591004982.0581036,172047165.09773925,0.28207809848258736,19.52333634605741,0.28207809848258736,random,53,600,5.02142509999976
122.63691880387645,77.36308119612355,90.0,18,5.0,10.0,2.0,True,0.1956529701503679,,431949.4369012371,127382.94795891637,559332.3848601535,109435.0423991777,449527.8330114465,0.0,3523.9335139627897,0.5686195013805992,8129151.802554712,2424879701.9622264,161016162.18980172,0.2880623548952448,19.80725247856731,0.2880623548952448,random,54,600,3.410450999999739
136.52753311114495,63.47246688885505,90.0,18,15.0,15.0,1.0,True,0.19569252049123304,,469357.46334350697,104511.21932475717,573868.6826682641,112301.8089423362,459825.45179323555,0.0,16679.224487466334,0.5816452284371022,8315371.431540109,2467939800.7386246,163875426.44232482,0.2864317743427113,19.707529337865438,0.2864317743427113,random,55,600,5.2005194000012125
119.63633188369352,80.36366811630648,85.0,17,10.0,20.0,2.0,True,0.19216960887330173,,416806.88056905475,132323.59408611612,549130.4746551709,105526.18853489473,442403.1750429343,0.0,11508.194857985665,0.5925254139115695,8000311.223809409,2383931178.532809,158297110.15410337,0.2889005785717825,19.7863690206203,0.2889005785717825,random,56,600,5.22754950000126
143.21547275814055,56.78452724185945,90.0,18,20.0,40.0,2.0,True,0.19753853444678646,,502144.423100185,93499.12602607012,595643.5491262551,117662.55374708289,474822.43764966965,0.0,30314.813556809968,0.6006153076928629,8586573.26967994,2538717220.0806518,168575168.21628973,0.28452225906833956,19.632414808774268,0.28452225906833956,random,57,600,3.4905017000000953
142.58415713339824,57.415842866601764,95.0,19,15.0,15.0,1.0,True,0.19547030978440233,,501432.2158918894,94538.6250238974,595970.8409157868,116494.6048962796,477737.30439244607,0.0,16655.186903550624,0.5724970093860201,8639285.00963497,2540655969.200778,168703904.47587365,0.28390246608904957,19.527530841698876,0.28390246608904957,random,58,600,5.342056900000898
138.6314226115169,61.36857738848309,90.0,18,30.0,30.0,1.0,True,0.18865626152952364,,485226.71855668724,101047.0392198078,586273.7577764951,110604.21537497905,472352.91590120166,0.0,31795.297848956827,0.5974915451087858,8541915.040091528,2518657664.560064,167243179.39946526,0.286887612187443,19.57911997655191,0.286887612187443,random,59,600,5.287873799999943
132.6803140326175,67.3196859673825,90.0,18,10.0,20.0,2.0,True,0.19839521107456656,,466770.9310178827,110845.89602182708,577616.8270397098,114596.41232076463,461860.45509999135,0.0,11110.981912772902,0.5842193572910233,8352171.935501113,2467997280.8481297,163879243.21996838,0.28428708630571814,19.621152974999905,0.28428708630571814,random,60,600,5.46393050000006
153.19818832741652,46.80181167258348,100.0,20,15.0,15.0,1.0,True,0.1992264887506014,,536893.9768979846,77061.98678356715,613955.9636815517,122316.2908917673,489814.9765796738,0.0,17483.02640092261,0.5576217857236724,8857694.690685725,2620774974.1862307,174023943.52390727,0.2842918713215811,19.646640531300033,0.2842918713215811,random,61,600,3.4901593000013236
152.85636733367048,47.14363266632952,95.0,19,25.0,25.0,1.0,True,0.19888768285848807,,536509.7701010141,77624.81552803292,614134.585629047,122143.80469901889,488529.63863893785,0.0,33192.23764062949,0.5854300146665442,8834450.952544244,2588875264.8260994,171905748.22870064,0.2815019223515917,19.45856614656888,0.2815019223515917,random,62,600,5.093393299999661
126.26685180969855,73.73314819030145,85.0,17,15.0,15.0,1.0,True,0.196284907440753,,434590.24383658054,121406.04579801642,555996.289634597,109133.68024832896,445105.9643685169,0.0,16826.164758558498,0.5961453503274897,8049187.807425591,2388394760.5958223,158593499.64213616,0.2861460763092366,19.703043764965877,0.2861460763092366,random,63,600,5.143914000000223
140.74131834303628,59.25868165696372,90.0,18,30.0,30.0,1.0,True,0.18949965950689177,,486741.0730969702,97572.96949544505,584314.0425924152,110727.31211635814,470246.5976523476,0.0,32022.191774777355,0.5948272081212654,8503824.894093849,2522084879.3321843,167470752.3257265,0.28825864554296265,19.693579584645466,0.28825864554296265,random,64,600,5.099579799998537
143.09466333966134,56.90533666033866,90.0,18,20.0,40.0,2.0,True,0.19742096774244336,,502008.6333138144,93698.04597120611,595706.6792850206,117604.9891150861,474945.9018439873,0.0,30288.08199039993,0.6007714807781664,8588805.966087334,2538520982.978771,168562137.7368814,0.28446862591676325,19.62579413278684,0.28446862591676325,random,65,600,3.416792100000748
129.44421514454717,70.55578485545283,85.0,17,15.0,30.0,2.0,True,0.19818540882028834,,451362.14786982525,116174.32671351501,567536.4745833402,112477.44823572447,452895.05827308807,0.0,20887.62259953568,0.6065775450994965,8190043.883745565,2426666202.924053,161134788.91111454,0.28500641091680484,19.674471980658367,0.28500641091680484,random,66,600,5.168350199999622
130.2578694129121,69.7421305870879,90.0,18,10.0,20.0,2.0,True,0.1908425676092453,,451973.8535900438,114834.59621517916,566808.4498052229,108171.17990344478,457430.9642886165,0.0,11558.334924773892,0.578616378628588,8272070.102935006,2464062376.4539113,163617958.83393136,0.2892810087692519,19.779566275179196,0.2892810087692519,random,67,600,1.8436335000005784
129.69773259170861,70.30226740829139,90.0,18,10.0,20.0,2.0,True,0.19068579270587308,,451641.66170833155,115756.89504870612,567398.5567570376,108194.84357538405,457995.91846722545,0.0,11572.708420221257,0.5793310039304107,8282286.596647161,2463152516.7109113,163557542.58984703,0.28887356268369896,19.74787284661925,0.28887356268369896,random,68,600,1.9817102999986673
139.2170989163003,60.7829010836997,90.0,18,20.0,20.0,1.0,True,0.19592076848490836,,485878.7757346288,100082.68809651348,585961.4638311423,114802.02029633924,468531.092205212,0.0,25197.015696678798,0.5926572204579185,8472802.111579023,2488075405.906868,165212465.08590624,0.283221475937502,19.499153044082675,0.283221475937502,random,69,600,1.9635842999996385
158.49482482364772,41.50517517635228,100.0,20,25.0,25.0,1.0,True,0.18965430753690896,,554610.8629806541,68340.75747463778,622951.6204552919,118145.45820644373,501016.96255418094,0.0,36358.79971590222,0.5703745019970183,9060268.67563081,2660912183.363619,176689122.90477413,0.2853679696641088,19.50153237508405,0.2853679696641088,random,70,600,1.7255987000007735
153.9252802183911,46.074719781608906,95.0,19,25.0,25.0,1.0,True,0.19969113183321996,,537706.4039905921,75864.78642549759,613571.1904160897,122524.72547444508,487544.2986286015,0.0,33588.220510320214,0.584249231411899,8816632.303880164,2590611556.3280435,172021040.95594794,0.28196980039899866,19.51096915771821,0.28196980039899866,random,71,600,1.7703941999989183
