iteration,best_score,n_evaluations,wind_mw,pv_mw,electrolyzer_mw,n_electrolyzer_units,battery_mw,battery_mwh,battery_duration_h,feasible,agsr,electrolyzer_cf,lcoe_cny_per_kwh,lcoh_cny_per_kg,a,algorithm,seed
20,0.2850046309347836,400,163.41126180811685,36.58873819188315,100.0,20,20.0,40.0,2.0,True,0.19716103588650777,0.5735311664696694,0.2850046309347836,19.65925514436732,0.6896551724137931,gwo,46
21,0.2850046309347836,420,163.41126180811685,36.58873819188315,100.0,20,20.0,40.0,2.0,True,0.19716103588650777,0.5735311664696694,0.2850046309347836,19.65925514436732,0.6206896551724137,gwo,46
22,0.28499243205554536,440,153.87724675863925,46.122753241360755,95.0,19,20.0,40.0,2.0,True,0.19760811503720926,0.5859231663737074,0.28499243205554536,19.66777467891355,0.5517241379310345,gwo,46
23,0.28485813256960074,460,158.3828885111354,41.617111488864595,100.0,20,15.0,30.0,2.0,True,0.19927201966772706,0.5651721197443369,0.28485813256960074,19.691359892023915,0.48275862068965525,gwo,46
24,0.28485813256960074,480,158.3828885111354,41.617111488864595,100.0,20,15.0,30.0,2.0,True,0.19927201966772706,0.5651721197443369,0.28485813256960074,19.691359892023915,0.4137931034482758,gwo,46
25,0.28485813256960074,500,158.3828885111354,41.617111488864595,100.0,20,15.0,30.0,2.0,True,0.19927201966772706,0.5651721197443369,0.28485813256960074,19.691359892023915,0.3448275862068966,gwo,46
26,0.28485813256960074,520,158.3828885111354,41.617111488864595,100.0,20,15.0,30.0,2.0,True,0.19927201966772706,0.5651721197443369,0.28485813256960074,19.691359892023915,0.27586206896551735,gwo,46
27,0.28485813256960074,540,158.3828885111354,41.617111488864595,100.0,20,15.0,30.0,2.0,True,0.19927201966772706,0.5651721197443369,0.28485813256960074,19.691359892023915,0.2068965517241379,gwo,46
28,0.28451385646198163,560,157.58890753450692,42.411092465493084,100.0,20,15.0,30.0,2.0,True,0.19847109596636192,0.5661587092713976,0.28451385646198163,19.647523190837497,0.13793103448275867,gwo,46
29,0.28451385646198163,580,157.58890753450692,42.411092465493084,100.0,20,15.0,30.0,2.0,True,0.19847109596636192,0.5661587092713976,0.28451385646198163,19.647523190837497,0.06896551724137945,gwo,46
30,0.28451385646198163,600,157.58890753450692,42.411092465493084,100.0,20,15.0,30.0,2.0,True,0.19847109596636192,0.5661587092713976,0.28451385646198163,19.647523190837497,0.0,gwo,46
1,0.3127964919827006,20,151.11751838046422,48.88248161953578,100.0,20,45.0,90.0,2.0,True,0.15524965527076484,0.573019352920208,0.3127964919827006,20.50880502165948,2.0,gwo,47
2,0.28494957045536384,40,165.3967870672395,34.6032129327605,100.0,20,30.0,30.0,1.0,True,0.19706498845018847,0.5715870665937601,0.28494957045536384,19.65746134715071,1.9310344827586208,gwo,47
3,0.28494957045536384,60,165.3967870672395,34.6032129327605,100.0,20,30.0,30.0,1.0,True,0.19706498845018847,0.5715870665937601,0.28494957045536384,19.65746134715071,1.8620689655172413,gwo,47
4,0.28494957045536384,80,165.3967870672395,34.6032129327605,100.0,20,30.0,30.0,1.0,True,0.19706498845018847,0.5715870665937601,0.28494957045536384,19.65746134715071,1.793103448275862,gwo,47
5,0.28494957045536384,100,165.3967870672395,34.6032129327605,100.0,20,30.0,30.0,1.0,True,0.19706498845018847,0.5715870665937601,0.28494957045536384,19.65746134715071,1.7241379310344827,gwo,47
6,0.28494957045536384,120,165.3967870672395,34.6032129327605,100.0,20,30.0,30.0,1.0,True,0.19706498845018847,0.5715870665937601,0.28494957045536384,19.65746134715071,1.6551724137931034,gwo,47
7,0.28494957045536384,140,165.3967870672395,34.6032129327605,100.0,20,30.0,30.0,1.0,True,0.19706498845018847,0.5715870665937601,0.28494957045536384,19.65746134715071,1.5862068965517242,gwo,47
8,0.2849297506372621,160,161.03577794242184,38.964222057578155,100.0,20,20.0,20.0,1.0,True,0.19867656690284927,0.5625418777677298,0.2849297506372621,19.686572866904008,1.5172413793103448,gwo,47
9,0.2849297506372621,180,161.03577794242184,38.964222057578155,100.0,20,20.0,20.0,1.0,True,0.19867656690284927,0.5625418777677298,0.2849297506372621,19.686572866904008,1.4482758620689655,gwo,47
10,0.2849297506372621,200,161.03577794242184,38.964222057578155,100.0,20,20.0,20.0,1.0,True,0.19867656690284927,0.5625418777677298,0.2849297506372621,19.686572866904008,1.3793103448275863,gwo,47
11,0.2849297506372621,220,161.03577794242184,38.964222057578155,100.0,20,20.0,20.0,1.0,True,0.19867656690284927,0.5625418777677298,0.2849297506372621,19.686572866904008,1.3103448275862069,gwo,47
12,0.2849297506372621,240,161.03577794242184,38.964222057578155,100.0,20,20.0,20.0,1.0,True,0.19867656690284927,0.5625418777677298,0.2849297506372621,19.686572866904008,1.2413793103448276,gwo,47
13,0.2849297506372621,260,161.03577794242184,38.964222057578155,100.0,20,20.0,20.0,1.0,True,0.19867656690284927,0.5625418777677298,0.2849297506372621,19.686572866904008,1.1724137931034484,gwo,47
14,0.2849297506372621,280,161.03577794242184,38.964222057578155,100.0,20,20.0,20.0,1.0,True,0.19867656690284927,0.5625418777677298,0.2849297506372621,19.686572866904008,1.103448275862069,gwo,47
15,0.2849297506372621,300,161.03577794242184,38.964222057578155,100.0,20,20.0,20.0,1.0,True,0.19867656690284927,0.5625418777677298,0.2849297506372621,19.686572866904008,1.0344827586206897,gwo,47
16,0.2816894778878129,320,153.27620568521323,46.72379431478677,95.0,19,25.0,25.0,1.0,True,0.19915802671703695,0.5849888553091847,0.2816894778878129,19.478370163297416,0.9655172413793103,gwo,47
17,0.2816894778878129,340,153.27620568521323,46.72379431478677,95.0,19,25.0,25.0,1.0,True,0.19915802671703695,0.5849888553091847,0.2816894778878129,19.478370163297416,0.896551724137931,gwo,47
18,0.2816894778878129,360,153.27620568521323,46.72379431478677,95.0,19,25.0,25.0,1.0,True,0.19915802671703695,0.5849888553091847,0.2816894778878129,19.478370163297416,0.8275862068965518,gwo,47
19,0.2816894778878129,380,153.27620568521323,46.72379431478677,95.0,19,25.0,25.0,1.0,True,0.19915802671703695,0.5849888553091847,0.2816894778878129,19.478370163297416,0.7586206896551724,gwo,47
20,0.2816894778878129,400,153.27620568521323,46.72379431478677,95.0,19,25.0,25.0,1.0,True,0.19915802671703695,0.5849888553091847,0.2816894778878129,19.478370163297416,0.6896551724137931,gwo,47
21,0.2816894778878129,420,153.27620568521323,46.72379431478677,95.0,19,25.0,25.0,1.0,True,0.19915802671703695,0.5849888553091847,0.2816894778878129,19.478370163297416,0.6206896551724137,gwo,47
22,0.2816894778878129,440,153.27620568521323,46.72379431478677,95.0,19,25.0,25.0,1.0,True,0.19915802671703695,0.5849888553091847,0.2816894778878129,19.478370163297416,0.5517241379310345,gwo,47
23,0.2816894778878129,460,153.27620568521323,46.72379431478677,95.0,19,25.0,25.0,1.0,True,0.19915802671703695,0.5849888553091847,0.2816894778878129,19.478370163297416,0.48275862068965525,gwo,47
24,0.2816894778878129,480,153.27620568521323,46.72379431478677,95.0,19,25.0,25.0,1.0,True,0.19915802671703695,0.5849888553091847,0.2816894778878129,19.478370163297416,0.4137931034482758,gwo,47
25,0.2816894778878129,500,153.27620568521323,46.72379431478677,95.0,19,25.0,25.0,1.0,True,0.19915802671703695,0.5849888553091847,0.2816894778878129,19.478370163297416,0.3448275862068966,gwo,47
26,0.2816894778878129,520,153.27620568521323,46.72379431478677,95.0,19,25.0,25.0,1.0,True,0.19915802671703695,0.5849888553091847,0.2816894778878129,19.478370163297416,0.27586206896551735,gwo,47
27,0.2813980143345911,540,152.6076438736092,47.39235612639081,95.0,19,25.0,25.0,1.0,True,0.19858702798076772,0.5857766290551447,0.2813980143345911,19.44401730145511,0.2068965517241379,gwo,47
28,0.2813980143345911,560,152.6076438736092,47.39235612639081,95.0,19,25.0,25.0,1.0,True,0.19858702798076772,0.5857766290551447,0.2813980143345911,19.44401730145511,0.13793103448275867,gwo,47
29,0.2813980143345911,580,152.6076438736092,47.39235612639081,95.0,19,25.0,25.0,1.0,True,0.19858702798076772,0.5857766290551447,0.2813980143345911,19.44401730145511,0.06896551724137945,gwo,47
30,0.2813980143345911,600,152.6076438736092,47.39235612639081,95.0,19,25.0,25.0,1.0,True,0.19858702798076772,0.5857766290551447,0.2813980143345911,19.44401730145511,0.0,gwo,47
1,0.294319643872576,20,133.81433603761948,66.18566396238052,85.0,17,35.0,70.0,2.0,True,0.19341358016803087,0.6183271967754442,0.294319643872576,20.209804496217295,2.0,gwo,48
2,0.29075048131118947,40,161.81224125499355,38.18775874500645,100.0,20,20.0,40.0,2.0,True,0.18815594873570227,0.5679813832305468,0.29075048131118947,19.832230943807595,1.9310344827586208,gwo,48
3,0.29002434376939007,60,148.40914757573324,51.59085242426676,100.0,20,20.0,20.0,1.0,True,0.17727841683006804,0.5631396542836222,0.29002434376939007,19.51342800322878,1.8620689655172413,gwo,48
4,0.2862738217924715,80,152.67529340269246,47.32470659730754,100.0,20,20.0,20.0,1.0,True,0.18653203010664504,0.5655511818989747,0.2862738217924715,19.48144248101001,1.793103448275862,gwo,48
5,0.2862738217924715,100,152.67529340269246,47.32470659730754,100.0,20,20.0,20.0,1.0,True,0.18653203010664504,0.5655511818989747,0.2862738217924715,19.48144248101001,1.7241379310344827,gwo,48
6,0.2862738217924715,120,152.67529340269246,47.32470659730754,100.0,20,20.0,20.0,1.0,True,0.18653203010664504,0.5655511818989747,0.2862738217924715,19.48144248101001,1.6551724137931034,gwo,48
7,0.2818423893521858,140,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,1.5862068965517242,gwo,48
8,0.2818423893521858,160,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,1.5172413793103448,gwo,48
9,0.2818423893521858,180,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,1.4482758620689655,gwo,48
10,0.2818423893521858,200,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,1.3793103448275863,gwo,48
11,0.2818423893521858,220,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,1.3103448275862069,gwo,48
12,0.2818423893521858,240,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,1.2413793103448276,gwo,48
13,0.2818423893521858,260,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,1.1724137931034484,gwo,48
14,0.2818423893521858,280,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,1.103448275862069,gwo,48
15,0.2818423893521858,300,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,1.0344827586206897,gwo,48
16,0.2818423893521858,320,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,0.9655172413793103,gwo,48
17,0.2818423893521858,340,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,0.896551724137931,gwo,48
18,0.2818423893521858,360,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,0.8275862068965518,gwo,48
19,0.2818423893521858,380,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,0.7586206896551724,gwo,48
20,0.2818423893521858,400,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,0.6896551724137931,gwo,48
21,0.2818423893521858,420,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,0.6206896551724137,gwo,48
22,0.2818423893521858,440,162.8678891434353,37.13211085656471,100.0,20,25.0,25.0,1.0,True,0.19881817721326436,0.5724523437642058,0.2818423893521858,19.482618335091754,0.5517241379310345,gwo,48
23,0.2817618256273681,460,162.672411650516,37.32758834948399,100.0,20,25.0,25.0,1.0,True,0.19859120616907727,0.5727120857927893,0.2817618256273681,19.47146478307459,0.48275862068965525,gwo,48
24,0.2817618256273681,480,162.672411650516,37.32758834948399,100.0,20,25.0,25.0,1.0,True,0.19859120616907727,0.5727120857927893,0.2817618256273681,19.47146478307459,0.4137931034482758,gwo,48
25,0.2817618256273681,500,162.672411650516,37.32758834948399,100.0,20,25.0,25.0,1.0,True,0.19859120616907727,0.5727120857927893,0.2817618256273681,19.47146478307459,0.3448275862068966,gwo,48
26,0.2817618256273681,520,162.672411650516,37.32758834948399,100.0,20,25.0,25.0,1.0,True,0.19859120616907727,0.5727120857927893,0.2817618256273681,19.47146478307459,0.27586206896551735,gwo,48
27,0.2817618256273681,540,162.672411650516,37.32758834948399,100.0,20,25.0,25.0,1.0,True,0.19859120616907727,0.5727120857927893,0.2817618256273681,19.47146478307459,0.2068965517241379,gwo,48
28,0.2817618256273681,560,162.672411650516,37.32758834948399,100.0,20,25.0,25.0,1.0,True,0.19859120616907727,0.5727120857927893,0.2817618256273681,19.47146478307459,0.13793103448275867,gwo,48
29,0.2817618256273681,580,162.672411650516,37.32758834948399,100.0,20,25.0,25.0,1.0,True,0.19859120616907727,0.5727120857927893,0.2817618256273681,19.47146478307459,0.06896551724137945,gwo,48
30,0.2817618256273681,600,162.672411650516,37.32758834948399,100.0,20,25.0,25.0,1.0,True,0.19859120616907727,0.5727120857927893,0.2817618256273681,19.47146478307459,0.0,gwo,48
1,0.3287703430274735,20,72.57083845522725,127.42916154477275,80.0,16,20.0,40.0,2.0,True,0.13190472107430926,0.5727188273153321,0.3287703430274735,20.967971794138087,2.0,gwo,49
2,0.3137039962898547,40,125.42059274414704,74.57940725585296,100.0,20,10.0,40.0,4.0,True,0.14182305208587961,0.5428250061172041,0.3137039962898547,20.223254947166122,1.9310344827586208,gwo,49
3,0.3137039962898547,60,125.42059274414704,74.57940725585296,100.0,20,10.0,40.0,4.0,True,0.14182305208587961,0.5428250061172041,0.3137039962898547,20.223254947166122,1.8620689655172413,gwo,49
4,0.30031212568005516,80,130.11362076044318,69.88637923955682,100.0,20,5.0,10.0,2.0,True,0.17429692442416658,0.5325813747174527,0.30031212568005516,20.115172501319602,1.793103448275862,gwo,49
5,0.29774845899979163,100,130.85568370493425,69.14431629506575,100.0,20,0.0,0.0,2.0,True,0.19466713800101035,0.5187576868352145,0.29774845899979163,20.44492183778736,1.7241379310344827,gwo,49
6,0.29174674141006757,120,138.017294868428,61.982705131572004,100.0,20,5.0,10.0,2.0,True,0.18949957072024798,0.5408158669255284,0.29174674141006757,19.908131256782553,1.6551724137931034,gwo,49
7,0.29174674141006757,140,138.017294868428,61.982705131572004,100.0,20,5.0,10.0,2.0,True,0.18949957072024798,0.5408158669255284,0.29174674141006757,19.908131256782553,1.5862068965517242,gwo,49
8,0.29174674141006757,160,138.017294868428,61.982705131572004,100.0,20,5.0,10.0,2.0,True,0.18949957072024798,0.5408158669255284,0.29174674141006757,19.908131256782553,1.5172413793103448,gwo,49
9,0.29174674141006757,180,138.017294868428,61.982705131572004,100.0,20,5.0,10.0,2.0,True,0.18949957072024798,0.5408158669255284,0.29174674141006757,19.908131256782553,1.4482758620689655,gwo,49
10,0.2880558164913847,200,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,1.3793103448275863,gwo,49
11,0.2880558164913847,220,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,1.3103448275862069,gwo,49
12,0.2880558164913847,240,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,1.2413793103448276,gwo,49
13,0.2880558164913847,260,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,1.1724137931034484,gwo,49
14,0.2880558164913847,280,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,1.103448275862069,gwo,49
15,0.2880558164913847,300,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,1.0344827586206897,gwo,49
16,0.2880558164913847,320,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,0.9655172413793103,gwo,49
17,0.2880558164913847,340,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,0.896551724137931,gwo,49
18,0.2880558164913847,360,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,0.8275862068965518,gwo,49
19,0.2880558164913847,380,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,0.7586206896551724,gwo,49
20,0.2880558164913847,400,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,0.6896551724137931,gwo,49
21,0.2880558164913847,420,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,0.6206896551724137,gwo,49
22,0.2880558164913847,440,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,0.5517241379310345,gwo,49
23,0.2880558164913847,460,142.7672258710714,57.23277412892861,100.0,20,5.0,10.0,2.0,True,0.19860033783572004,0.5432158167206046,0.2880558164913847,19.87954993395056,0.48275862068965525,gwo,49
24,0.2879776390794613,480,142.5830575880749,57.416942411925106,100.0,20,5.0,10.0,2.0,True,0.19821422712811312,0.5435618696049864,0.2879776390794613,19.864593212038752,0.4137931034482758,gwo,49
